game,winner,type,player_sum,dealer_sum,player_blackjack,dealer_blackjack,number_of_drawn_cards,drawn_cards
8427,player,bust,17,22,False,False,8,"[{'suit': 'hearts', 'color': 'red', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'dealer'}]"
8428,dealer,comparison,18,20,False,False,5,"[{'suit': 'clubs', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}]"
8429,player,bust,18,23,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}]"
8430,dealer,comparison,17,18,False,False,5,"[{'suit': 'clubs', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'dealer'}]"
8431,player,comparison,20,18,False,False,4,"[{'suit': 'hearts', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}]"
8432,draw,comparison,20,20,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}]"
8433,player,blackjack,21,19,True,False,4,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'player'}]"
8434,player,bust,16,25,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'dealer'}]"
8435,player,bust,16,22,False,False,5,"[{'suit': 'spades', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'dealer'}]"
8436,player,comparison,20,18,False,False,4,"[{'suit': 'hearts', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}]"
8437,dealer,comparison,17,19,False,False,6,"[{'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}]"
8438,dealer,bust,25,18,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'dealer'}]"
8439,dealer,comparison,19,21,False,False,6,"[{'suit': 'hearts', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}]"
8440,draw,comparison,17,17,False,False,5,"[{'suit': 'clubs', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Seven', 'value': 7, 'person': 'dealer'}]"
8441,draw,comparison,19,19,False,False,7,"[{'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}]"
8442,player,comparison,19,17,False,False,7,"[{'suit': 'spades', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'dealer'}]"
8443,player,bust,18,25,False,False,7,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Seven', 'value': 7, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'dealer'}]"
8444,draw,comparison,18,18,False,False,4,"[{'suit': 'hearts', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}]"
8445,player,bust,19,22,False,False,6,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}]"
8446,draw,comparison,20,20,False,False,6,"[{'suit': 'clubs', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'dealer'}]"
8447,dealer,comparison,19,20,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Seven', 'value': 7, 'person': 'dealer'}]"
8448,dealer,bust,22,10,False,False,5,"[{'suit': 'spades', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}]"
8449,dealer,comparison,17,19,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Nine', 'value': 9, 'person': 'dealer'}]"
8450,draw,comparison,17,17,False,False,7,"[{'suit': 'spades', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}]"
8451,draw,comparison,17,17,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Seven', 'value': 7, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'dealer'}]"
8452,player,comparison,20,18,False,False,4,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}]"
8453,dealer,bust,24,10,False,False,5,"[{'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Four', 'value': 4, 'person': 'dealer'}]"
8454,player,comparison,19,18,False,False,7,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}]"
8455,player,comparison,20,19,False,False,6,"[{'suit': 'hearts', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Three', 'value': 3, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}]"
8456,dealer,bust,22,8,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}]"
8457,player,bust,18,25,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}]"
8458,player,comparison,21,19,False,False,6,"[{'suit': 'hearts', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}]"
8459,dealer,bust,25,13,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'dealer'}]"
8460,dealer,comparison,17,20,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Four', 'value': 4, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}]"
8461,draw,comparison,20,20,False,False,7,"[{'suit': 'spades', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'dealer'}]"
8462,dealer,bust,24,14,False,False,6,"[{'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'player'}]"
8463,dealer,comparison,17,20,False,False,6,"[{'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Six', 'value': 6, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}]"
8464,player,comparison,18,17,False,False,6,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Ace', 'value': 11, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Six', 'value': 6, 'person': 'player'}]"
8465,player,comparison,20,19,False,False,4,"[{'suit': 'hearts', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'player'}]"
8466,player,comparison,21,17,False,False,5,"[{'suit': 'clubs', 'color': 'black', 'card': 'Ten', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'dealer'}]"
8467,dealer,bust,24,10,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Three', 'value': 3, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}]"
8468,dealer,bust,25,20,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Ten', 'value': 10, 'person': 'dealer'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Queen', 'value': 10, 'person': 'dealer'}]"
8469,dealer,bust,23,18,False,False,5,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Eight', 'value': 8, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Seven', 'value': 7, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'player'}, {'suit': 'hearts', 'color': 'red', 'card': 'Ace', 'value': 11, 'person': 'dealer'}]"
8470,player,comparison,20,17,False,False,4,"[{'suit': 'diamonds', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Queen', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'King', 'value': 10, 'person': 'player'}]"
8471,dealer,bust,22,18,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'King', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Eight', 'value': 8, 'person': 'dealer'}, {'suit': 'hearts', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}]"
8472,player,bust,19,25,False,False,5,"[{'suit': 'hearts', 'color': 'red', 'card': 'Jack', 'value': 10, 'person': 'player'}, {'suit': 'spades', 'color': 'black', 'card': 'Jack', 'value': 10, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Five', 'value': 5, 'person': 'dealer'}]"
8473,dealer,comparison,18,20,False,False,7,"[{'suit': 'clubs', 'color': 'black', 'card': 'Nine', 'value': 9, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Two', 'value': 2, 'person': 'dealer'}, {'suit': 'clubs', 'color': 'black', 'card': 'Two', 'value': 2, 'person': 'player'}, {'suit': 'diamonds', 'color': 'red', 'card': 'Nine', 'value': 9, 'person': 'dealer'}, {'suit': 'spades', 'color': 'black', 'card': 'Seven', 'value': 7, 'person': 'player'}, {'suit': 'clubs', 'color': 'black', 'card': 'Four', 'value': 4, 'person': 'dealer'}]"
